60,20001,Receiving1_Gate17_Ols,Channel4.Receiving1.K0000.10,1,1,TRUE,
61,20001,Receiving1_Gate18_Ols,Channel4.Receiving1.K0000.09,1,1,TRUE,
62,20001,Receiving1_Gate19_Ols,Channel4.Receiving1.K0000.08,1,1,TRUE,
63,20001,Receiving1_Gate20_Ols,Channel4.Receiving1.K0000.07,1,1,TRUE,
64,20001,Receiving1_Gate21_Ols,Channel4.Receiving1.K0000.01,1,1,TRUE,
65,20001,Receiving1_Gate3_Alarm,Channel4.Receiving1.K0005.12,1,1,TRUE,
66,20001,Receiving1_Gate3_Cls,Channel4.Receiving1.K0000.12,1,1,TRUE,
67,20001,Receiving1_Gate3_Ols,Channel4.Receiving1.K0005.11,1,1,TRUE,
68,20001,Receiving1_Gate4_Alarm,Channel4.Receiving1.K0005.10,1,1,TRUE,
69,20001,Receiving1_Gate4_Cls,Channel4.Receiving1.K0000.13,1,1,TRUE,
70,20001,Receiving1_Gate4_Ols,Channel4.Receiving1.K0005.09,1,1,TRUE,
71,20001,Receiving1_Gate5_Alarm,Channel4.Receiving1.K0003.07,1,1,TRUE,
72,20001,Receiving1_Gate5_Cls,Channel4.Receiving1.K0004.01,1,1,TRUE,
73,20001,Receiving1_Gate5_Ols,Channel4.Receiving1.K0000.06,1,1,TRUE,
74,20001,Receiving1_Gate6_Alarm,Channel4.Receiving1.K0003.08,1,1,TRUE,
75,20001,Receiving1_Gate6_Cls,Channel4.Receiving1.K0004.02,1,1,TRUE,
76,20001,Receiving1_Gate6_Ols,Channel4.Receiving1.K0000.05,1,1,TRUE,
77,20001,Receiving1_Gate7_Alarm,Channel4.Receiving1.K0003.09,1,1,TRUE,
78,20001,Receiving1_Gate7_Cls,Channel4.Receiving1.K0004.04,1,1,TRUE,
79,20001,Receiving1_Gate7_Ols,Channel4.Receiving1.K0000.04,1,1,TRUE,
80,20001,Receiving1_Gate8_Alarm,Channel4.Receiving1.K0003.09,1,1,TRUE,
81,20001,Receiving1_Gate8_Cls,Channel4.Receiving1.K0004.05,1,1,TRUE,
82,20001,Receiving1_Gate8_Ols,Channel4.Receiving1.K0000.03,1,1,TRUE,
83,20001,Receiving1_Gate9_Alarm,Channel4.Receiving1.K0003.10,1,1,TRUE,
84,20001,Receiving1_Gate9_Cls,Channel4.Receiving1.K0004.06,1,1,TRUE,
85,20001,Receiving1_Gate9_Ols,Channel4.Receiving1.K0000.02,1,1,TRUE,
86,20001,Receiving1_Gate9_Ols4,Channel4.Receiving1.K0000.02,1,1,TRUE,
87,20001,Receiving1_Gate9_Ols5,Channel4.Receiving1.K0000.02,1,1,TRUE,
88,20001,Receiving1_Gate9_Ols6,Channel4.Receiving1.K0000.02,1,1,TRUE,
89,20001,Receiving1_Gate9_Ols7,Channel4.Receiving1.K0000.02,1,1,TRUE,
90,20001,Receiving1_Gate9_Ols8,Channel4.Receiving1.K0000.02,1,1,TRUE,
91,20001,Receiving1_Gate9_Ols9,Channel4.Receiving1.K0000.02,1,1,TRUE,
92,20001,Receiving1_leg1alm,Channel4.Receiving1.K0010.00,1,1,TRUE,
93,20001,Receiving1_LegMotor1_Overload,Channel4.Receiving1.R0016,8,4,TRUE,
94,20001,Receiving1_LegMotor1_Running,Channel4.Receiving1.K0006.01,1,1,TRUE,
95,20001,Receiving1_LegMotor2_Overload,Channel4.Receiving1.R0024,8,4,TRUE,
96,20001,Receiving1_LegMotor2_Running,Channel4.Receiving1.K0005.15,1,1,TRUE,
97,20001,Receiving1_Legmotor2Speed_Speed,Channel4.Receiving1.R0028,8,4,TRUE,
98,20001,Receiving1_LegMotor3_Overload,Channel4.Receiving1.R0044,8,4,TRUE,
99,20001,Receiving1_LegMotor3_Running,Channel4.Receiving1.K0006.00,1,1,TRUE,
100,20001,Receiving1_Legmotor3Curr_Digi,Channel4.Receiving1.R0036,8,4,TRUE,
101,20001,Receiving1_Legmotor3Speed_Speed,Channel4.Receiving1.R0048,8,4,TRUE,ÎÂ¶È
102,20001,Receiving1_LegMotor4_Overload,Channel4.Receiving1.R0004,8,4,TRUE,
103,20001,Receiving1_LegMotor4_Running,Channel4.Receiving1.K0001.06,1,1,TRUE,
104,20001,Receiving1_Legmotor4Curr_Digi,Channel4.Receiving1.R0000,8,4,TRUE,
105,20001,Receiving1_LocalRemote,Channel4.Receiving1.K0008.09,1,1,TRUE,
106,20001,Receiving1_MagicRoll1_Alarm,Channel4.Receiving1.K0007.02,1,1,TRUE,
107,20001,Receiving1_MagicRoll1_Running,Channel4.Receiving1.K0006.11,1,1,TRUE,
108,20001,Receiving1_MagicRoll2_Alarm,Channel4.Receiving1.K0007.01,1,1,TRUE,
109,20001,Receiving1_MagicRoll2_Running,Channel4.Receiving1.K0006.06,1,1,TRUE,
110,20001,Receiving1_MagicRoll3_Alarm,Channel4.Receiving1.K0007.00,1,1,TRUE,
111,20001,Receiving1_MagicRoll3_Running,Channel4.Receiving1.K0006.04,1,1,TRUE,
112,20001,Receiving1_MagicRoll4_Alarm,Channel4.Receiving1.K0001.09,1,1,TRUE,
113,20001,Receiving1_MagicRoll4_Running,Channel4.Receiving1.K0001.09,1,1,TRUE,
114,20001,Receiving1_Sifter1_Running,Channel4.Receiving1.K0006.07,1,1,TRUE,
115,20001,Receiving1_Sifter2_Running,Channel4.Receiving1.K0006.05,1,1,TRUE,
116,20001,Receiving1_Sifter3_Alarm,Channel4.Receiving1.K0001.10,1,1,TRUE,
117,20001,Receiving1_Sifter3_Running,Channel4.Receiving1.K0001.10,1,1,TRUE,
118,20001,Receiving1_ThreeWays1_Left,Channel4.Receiving1.K0001.07,1,1,TRUE,
